Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
2297,278.0,Slow,Slow1,1068,0,0,0,0,0,0
2298,278.0,Normal,normal.2,1040,9,0,0,0,0,9
2299,278.0,Slow,s.0,1033,0,0,0,0,0,0
2300,278.0,Slow,s.1,1017,0,0,0,0,0,0
2301,278.0,Slow,s.2,622,0,0,0,0,0,0
2302,279.0,Dangerous,Danger1,1011,15,63,0,18,2,98
2303,279.0,Slow,Slow1,1074,0,0,0,0,0,0
2304,279.0,Normal,normal.2,1044,9,0,0,0,0,9
2305,279.0,Slow,s.0,1036,0,0,0,0,0,0
2306,279.0,Slow,s.1,1018,0,0,0,0,0,0
2307,279.0,Slow,s.2,626,0,0,0,0,0,0
2308,280.0,Dangerous,Danger1,1012,15,63,0,18,2,98
2309,280.0,Slow,Slow1,1081,0,0,0,0,0,0
2310,280.0,Normal,normal.2,1050,9,0,0,0,0,9
2311,280.0,Slow,s.0,1039,0,0,0,0,0,0
2312,280.0,Slow,s.1,1020,0,0,0,0,0,0
2313,280.0,Slow,s.2,629,0,0,0,0,0,0
2314,281.0,Dangerous,Danger1,1014,15,64,0,18,2,99
2315,281.0,Normal,normal.2,1055,9,0,0,0,0,9
2316,281.0,Slow,s.0,1042,0,0,0,0,0,0
2317,281.0,Slow,s.1,1022,0,0,0,0,0,0
2318,281.0,Slow,s.2,632,0,0,0,0,0,0
2319,282.0,Dangerous,Danger1,1016,15,65,0,18,2,100
2320,282.0,Normal,normal.2,1062,9,0,0,0,0,9
2321,282.0,Slow,s.0,1046,0,0,0,0,0,0
2322,282.0,Slow,s.1,1024,0,0,0,0,0,0
2323,282.0,Slow,s.2,634,0,0,0,0,0,0
2324,283.0,Dangerous,Danger1,1019,15,66,0,18,2,101
2325,283.0,Normal,normal.2,1072,9,0,0,0,0,9
2326,283.0,Slow,s.0,1051,0,0,0,0,0,0
2327,283.0,Slow,s.1,1027,0,0,0,0,0,0
2328,283.0,Slow,s.2,635,0,0,0,0,0,0
2329,284.0,Dangerous,Danger1,1021,15,67,0,18,2,102
2330,284.0,Slow,s.0,1056,0,0,0,0,0,0
2331,284.0,Slow,s.1,1030,0,0,0,0,0,0
2332,284.0,Slow,s.2,638,0,0,0,0,0,0
2333,285.0,Dangerous,Danger1,1025,15,68,0,18,2,103
2334,285.0,Slow,s.0,1061,0,0,0,0,0,0
2335,285.0,Slow,s.1,1034,0,0,0,0,0,0
2336,285.0,Slow,s.2,641,0,0,0,0,0,0
2337,286.0,Dangerous,Danger1,1028,15,69,0,18,2,104
2338,286.0,Slow,s.0,1065,0,0,0,0,0,0
2339,286.0,Slow,s.1,1038,0,0,0,0,0,0
2340,286.0,Slow,s.2,645,0,0,0,0,0,0
2341,287.0,Dangerous,Danger1,1033,15,70,0,18,2,105
2342,287.0,Slow,s.0,1071,0,0,0,0,0,0
2343,287.0,Slow,s.1,1042,0,0,0,0,0,0
2344,287.0,Slow,s.2,651,0,0,0,0,0,0
2345,288.0,Dangerous,Danger1,1037,15,71,0,18,2,106
2346,288.0,Slow,s.0,1077,0,0,0,0,0,0
2347,288.0,Slow,s.1,1047,0,0,0,0,0,0
2348,288.0,Slow,s.2,657,0,0,0,0,0,0
2349,289.0,Dangerous,Danger1,1042,15,71,0,18,2,106
2350,289.0,Slow,s.0,1084,0,0,0,0,0,0
2351,289.0,Slow,s.1,1052,0,0,0,0,0,0
2352,289.0,Slow,s.2,664,0,0,0,0,0,0
2353,290.0,Dangerous,Danger1,1047,15,71,0,18,2,106
2354,290.0,Slow,s.1,1056,0,0,0,0,0,0
2355,290.0,Slow,s.2,672,0,0,0,0,0,0
2356,291.0,Dangerous,Danger1,1052,15,71,0,18,2,106
2357,291.0,Slow,s.1,1062,0,0,0,0,0,0
2358,291.0,Slow,s.2,680,0,0,0,0,0,0
2359,292.0,Dangerous,Danger1,1057,15,72,0,18,2,107
2360,292.0,Slow,s.1,1069,0,0,0,0,0,0
2361,292.0,Slow,s.2,688,0,0,0,0,0,0
2362,293.0,Dangerous,Danger1,1064,15,73,0,18,2,108
2363,293.0,Slow,s.1,1076,0,0,0,0,0,0
2364,293.0,Slow,s.2,697,0,0,0,0,0,0
2365,294.0,Dangerous,Danger1,1071,15,73,0,18,2,108
2366,294.0,Slow,s.2,705,0,0,0,0,0,0
2367,295.0,Slow,s.2,714,0,0,0,0,0,0
2368,296.0,Slow,s.2,723,0,0,0,0,0,0
2369,297.0,Slow,s.2,732,0,0,0,0,0,0
2370,298.0,Slow,s.2,740,0,0,0,0,0,0
2371,299.0,Slow,s.2,749,0,0,0,0,0,0
2372,300.0,Slow,s.2,757,0,0,0,0,0,0
2373,301.0,Slow,s.2,766,0,0,0,0,0,0
2374,302.0,Slow,s.2,774,0,0,0,0,0,0
2375,303.0,Slow,s.2,782,0,0,0,0,0,0
2376,304.0,Slow,s.2,790,0,0,0,0,0,0
2377,305.0,Slow,s.2,798,0,0,0,0,0,0
2378,306.0,Slow,s.2,807,0,0,0,0,0,0
2379,307.0,Slow,s.2,815,0,0,0,0,0,0
2380,308.0,Slow,s.2,823,0,0,0,0,0,0
2381,309.0,Slow,s.2,831,0,0,0,0,0,0
2382,310.0,Slow,s.2,840,0,0,0,0,0,0
2383,311.0,Slow,s.2,848,0,0,0,0,0,0
2384,312.0,Slow,s.2,856,0,0,0,0,0,0
2385,313.0,Slow,s.2,865,0,0,0,0,0,0
2386,314.0,Slow,s.2,873,0,0,0,0,0,0
2387,315.0,Slow,s.2,881,0,0,0,0,0,0
2388,316.0,Slow,s.2,890,0,0,0,0,0,0
2389,317.0,Slow,s.2,898,0,0,0,0,0,0
2390,318.0,Slow,s.2,906,0,0,0,0,0,0
2391,319.0,Slow,s.2,915,0,0,0,0,0,0
2392,320.0,Slow,s.2,924,0,0,0,0,0,0
2393,321.0,Slow,s.2,933,0,0,0,0,0,0
2394,322.0,Slow,s.2,942,0,0,0,0,0,0
2395,323.0,Slow,s.2,950,0,0,0,0,0,0
2396,324.0,Slow,s.2,959,0,0,0,0,0,0
2397,325.0,Slow,s.2,968,0,0,0,0,0,0
2398,326.0,Slow,s.2,976,0,0,0,0,0,0
2399,327.0,Slow,s.2,985,0,0,0,0,0,0
2400,328.0,Slow,s.2,993,0,0,0,0,0,0
2401,329.0,Slow,s.2,1002,0,0,0,0,0,0
2402,330.0,Slow,s.2,1009,0,0,0,0,0,0
2403,331.0,Slow,s.2,1017,0,0,0,0,0,0
2404,332.0,Slow,s.2,1024,0,0,0,0,0,0
2405,333.0,Slow,s.2,1031,0,0,0,0,0,0
2406,334.0,Slow,s.2,1036,0,0,0,0,0,0
2407,335.0,Slow,s.2,1041,0,0,0,0,0,0
2408,336.0,Slow,s.2,1045,0,0,0,0,0,0
2409,337.0,Slow,s.2,1048,0,0,0,0,0,0
2410,338.0,Slow,s.2,1050,0,0,0,0,0,0
2411,339.0,Slow,s.2,1052,0,0,0,0,0,0
2412,340.0,Slow,s.2,1053,0,0,0,0,0,0
2413,341.0,Slow,s.2,1054,0,0,0,0,0,0
2414,342.0,Slow,s.2,1055,0,0,0,0,0,0
2415,343.0,Slow,s.2,1055,0,0,0,0,0,0
2416,344.0,Slow,s.2,1056,0,0,0,0,0,0
2417,345.0,Slow,s.2,1056,0,0,0,0,0,0
2418,346.0,Slow,s.2,1056,0,0,0,0,0,0
2419,347.0,Slow,s.2,1056,0,0,0,0,0,0
2420,348.0,Slow,s.2,1057,0,0,0,0,0,0
2421,349.0,Slow,s.2,1057,0,0,0,0,0,0
2422,350.0,Slow,s.2,1057,0,0,0,0,0,0
2423,351.0,Slow,s.2,1057,0,0,0,0,0,0
2424,352.0,Slow,s.2,1057,0,0,0,0,0,0
2425,353.0,Slow,s.2,1057,0,0,0,0,0,0
2426,354.0,Slow,s.2,1057,0,0,0,0,0,0
2427,355.0,Slow,s.2,1057,0,0,0,0,0,0
2428,356.0,Slow,s.2,1057,0,0,0,0,0,0
2429,357.0,Slow,s.2,1057,0,0,0,0,0,0
2430,358.0,Slow,s.2,1057,0,0,0,0,0,0
2431,359.0,Slow,s.2,1057,0,0,0,0,0,0
2432,360.0,Slow,s.2,1057,0,0,0,0,0,0
2433,361.0,Slow,s.2,1058,0,0,0,0,0,0
2434,362.0,Slow,s.2,1060,0,0,0,0,0,0
2435,363.0,Slow,s.2,1063,0,0,0,0,0,0
2436,364.0,Slow,s.2,1067,0,0,0,0,0,0
2437,365.0,Slow,s.2,1071,0,0,0,0,0,0
2438,366.0,Slow,s.2,1077,0,0,0,0,0,0
2439,367.0,Slow,s.2,1083,0,0,0,0,0,0
2440,368.0,Slow,s.2,1090,0,0,0,0,0,0
